Instance,Budget,Rate,PF_points, Time
1,64,0.1,1,0.28
1,64,0.4,1,0.23
1,64,0.7,1,0.21
1,64,1,1,0.23
1,72,0.1,1,0.2
1,72,0.4,1,0.22
1,72,0.7,1,0.21
1,72,1,1,0.21
1,80,0.1,1,0.23
1,80,0.4,1,0.2
1,80,0.7,1,0.24
1,80,1,1,0.22
1,88,0.1,1,0.21
1,88,0.4,1,0.21
1,88,0.7,1,0.22
1,88,1,1,0.24
1,96,0.1,1,0.23
1,96,0.4,1,0.25
1,96,0.7,1,0.2
1,96,1,1,0.21
