Instance,Budget,Rate,PF_points, Time
1,64,0.1,3,0.8
1,64,0.4,3,0.85
1,64,0.7,3,0.73
1,64,1,3,1.35
1,72,0.1,3,0.66
1,72,0.4,3,0.66
1,72,0.7,3,0.72
1,72,1,3,1.1
1,80,0.1,3,0.78
1,80,0.4,3,0.62
1,80,0.7,3,0.8
1,80,1,3,0.99
1,88,0.1,3,0.39
1,88,0.4,3,0.36
1,88,0.7,3,1.12
1,88,1,3,0.36
1,96,0.1,3,0.56
1,96,0.4,3,1.06
1,96,0.7,3,1.6
1,96,1,4,1.17
